product_no,price
p90880,359.03
p90881,923.60
p90882,281.11
p90883,447.39
p90884,682.96
p90885,885.90
p90886,138.53
p90887,391.52
p90888,500.89
p90889,173.57
p90890,502.48
p90891,460.14
p90892,516.39
p90893,364.27
p90894,501.28
p90895,434.51
p90896,409.48
p90897,893.90
p90898,450.46
p90899,79.32
p90900,516.94
p90901,267.84
p90902,578.55
p90903,510.35
p90904,36.33
p90905,421.17
p90906,448.83
p90907,112.33
p90908,124.60
p90909,43.12
p90910,640.20
p90911,344.83
p90912,475.52
p90913,412.53
p90914,189.84
p90915,284.61
p90916,952.44
p90917,771.74
p90918,519.93
p90919,666.93
p90920,468.10
p90921,621.80
p90922,487.15
p90923,62.18
p90924,523.11
p90925,35.77
p90926,172.54
p90927,243.52
p90928,362.24
p90929,520.15
p90930,99.06
p90931,972.61
p90932,891.33
p90933,853.36
p90934,589.10
p90935,720.50
p90936,294.00
p90937,753.64
p90938,244.48
p90939,608.19
p90940,640.92
p90941,645.96
p90942,908.23
p90943,578.11
p90944,88.20
p90945,313.98
p90946,370.73
p90947,342.30
p90948,296.46
p90949,305.45
p90950,361.48
p90951,485.30
p90952,874.88
p90953,836.54
p90954,155.51
p90955,559.85
p90956,840.38
p90957,769.70
p90958,143.73
p90959,576.67
p90960,449.01
p90961,123.43
p90962,106.14
p90963,231.59
p90964,491.92
p90965,411.73
p90966,818.15
p90967,681.78
p90968,686.00
p90969,1.28
p90970,438.88
p90971,1.82
p90972,350.15
p90973,262.73
p90974,109.02
p90975,11.08
p90976,926.09
p90977,101.66
p90978,388.89
p90979,636.90
p90980,951.66
p90981,290.61
p90982,406.80
p90983,317.74
p90984,801.88
p90985,910.72
p90986,188.03
p90987,834.91
p90988,558.98
p90989,279.58
p90990,818.03
p90991,430.92
p90992,263.76
p90993,161.37
p90994,338.98
p90995,529.08
p90996,74.33
p90997,439.33
p90998,32.63
p90999,627.14
p91000,915.80
p91001,263.85
p91002,743.67
p91003,526.52
p91004,733.83
p91005,996.01
p91006,437.67
p91007,318.58
p91008,40.35
p91009,508.65
p91010,274.47
p91011,263.51
p91012,705.60
p91013,733.36
p91014,544.36
p91015,215.52
p91016,283.42
p91017,631.24
p91018,477.58
p91019,259.92
p91020,415.83
p91021,810.50
p91022,9.92
p91023,849.09
p91024,939.07
p91025,340.25
p91026,745.97
p91027,327.20
p91028,624.36
p91029,910.68
p91030,573.27
p91031,230.01
p91032,823.63
p91033,301.60
p91034,753.75
p91035,609.34
p91036,527.52
p91037,58.46
p91038,74.72
p91039,895.03
p91040,941.71
p91041,24.99
p91042,690.40
p91043,366.02
p91044,737.26
p91045,406.70
p91046,703.02
p91047,408.14
p91048,564.69
p91049,997.01
p91050,857.08
p91051,862.16
p91052,788.90
p91053,136.00
p91054,481.74
p91055,652.46
p91056,17.07
p91057,567.66
p91058,716.03
p91059,38.14
p91060,154.51
p91061,393.32
p91062,560.16
p91063,37.95
p91064,892.09
p91065,781.83
p91066,422.84
p91067,321.08
p91068,380.09
p91069,532.54
p91070,459.99
p91071,991.75
p91072,168.09
p91073,97.80
p91074,748.11
p91075,464.94
p91076,342.08
p91077,830.17
p91078,695.40
p91079,815.61
p91080,772.53
p91081,670.19
p91082,425.89
p91083,823.67
p91084,189.97
p91085,949.08
p91086,847.07
p91087,140.75
p91088,777.79
p91089,809.05
p91090,44.85
p91091,122.54
p91092,509.50
p91093,781.58
p91094,844.97
p91095,18.07
p91096,601.53
p91097,673.62
p91098,18.39
p91099,86.11
p91100,111.57
p91101,672.63
p91102,199.94
p91103,225.44
p91104,370.01
p91105,517.33
p91106,993.56
p91107,380.88
p91108,977.60
p91109,591.42
p91110,294.22
p91111,84.83
p91112,716.58
p91113,739.63
p91114,925.30
p91115,994.90
p91116,268.64
p91117,832.01
p91118,575.04
p91119,290.16
p91120,268.55
p91121,539.14
p91122,644.31
p91123,58.41
p91124,722.92
p91125,290.16
p91126,52.27
p91127,719.13
p91128,271.39
p91129,530.72
p91130,897.99
p91131,877.04
p91132,103.04
p91133,704.95
p91134,918.19
p91135,219.39
p91136,38.25
p91137,385.25
p91138,437.85
p91139,413.16
p91140,963.17
p91141,631.17
p91142,808.59
p91143,392.52
p91144,227.78
p91145,168.87
p91146,53.44
p91147,66.60
p91148,811.31
p91149,426.76
p91150,23.28
p91151,253.15
p91152,246.44
p91153,312.03
p91154,777.51
p91155,448.38
p91156,984.41
p91157,630.17
p91158,887.22
p91159,315.62
p91160,736.42
p91161,257.57
p91162,111.54
p91163,111.06
p91164,729.76
p91165,602.08
p91166,707.09
p91167,498.27
p91168,282.59
p91169,254.22
p91170,293.53
p91171,478.27
p91172,623.26
p91173,229.81
p91174,381.40
p91175,414.89
p91176,508.62
p91177,292.59
p91178,644.51
p91179,3.54
p91180,40.92
p91181,627.85
p91182,657.73
p91183,726.65
p91184,299.53
p91185,43.68
p91186,552.75
p91187,790.54
p91188,395.73
p91189,416.81
p91190,501.38
p91191,911.22
p91192,588.40
p91193,441.71
p91194,85.84
p91195,737.55
p91196,29.26
p91197,645.89
p91198,705.70
p91199,225.04
p91200,465.66
p91201,250.72
p91202,731.19
p91203,184.18
p91204,285.64
p91205,308.01
p91206,713.46
p91207,2.99
p91208,795.31
p91209,762.14
p91210,233.23
p91211,442.43
p91212,907.29
p91213,465.62
p91214,567.47
p91215,687.55
p91216,648.91
p91217,939.54
p91218,180.05
p91219,64.45
p91220,580.08
p91221,773.95
p91222,352.26
p91223,554.84
p91224,725.27
p91225,889.26
p91226,673.15
p91227,789.12
p91228,472.96
p91229,204.16
p91230,794.11
p91231,532.27
p91232,464.46
p91233,492.21
p91234,934.71
p91235,724.75
p91236,418.16
p91237,232.71
p91238,415.50
p91239,550.46
p91240,531.34
p91241,147.95
p91242,352.77
p91243,48.04
p91244,113.29
p91245,556.07
p91246,418.33
p91247,791.57
p91248,468.78
p91249,305.85
p91250,211.25
p91251,662.64
p91252,487.06
p91253,885.88
p91254,990.66
p91255,942.46
p91256,221.84
p91257,529.88
p91258,337.90
p91259,452.88
p91260,537.13
p91261,953.48
p91262,218.92
p91263,147.27
p91264,141.11
p91265,173.60
p91266,166.41
p91267,507.37
p91268,488.51
p91269,744.25
p91270,44.09
p91271,652.73
p91272,839.62
p91273,428.71
p91274,863.15
p91275,249.63
p91276,494.65
p91277,748.54
p91278,68.81
p91279,847.99
p91280,567.09
p91281,207.61
p91282,676.05
p91283,476.57
p91284,474.07
p91285,971.28
p91286,301.18
p91287,811.79
p91288,160.03
p91289,345.71
p91290,367.05
p91291,194.51
p91292,822.42
p91293,399.22
p91294,926.58
p91295,402.05
p91296,533.53
p91297,86.64
p91298,550.82
p91299,387.24
p91300,244.21
p91301,88.32
p91302,616.16
p91303,103.94
p91304,985.60
p91305,610.64
p91306,414.37
p91307,786.53
p91308,265.93
p91309,662.42
p91310,237.85
p91311,726.03
p91312,743.30
p91313,744.79
p91314,374.98
p91315,202.50
p91316,304.42
p91317,859.35
p91318,399.51
p91319,786.19
p91320,980.94
p91321,622.27
p91322,613.31
p91323,621.02
p91324,864.13
p91325,48.66
p91326,949.62
p91327,239.06
p91328,391.01
p91329,83.75
p91330,109.77
p91331,875.95
p91332,609.11
p91333,447.61
p91334,989.19
p91335,621.37
p91336,647.30
p91337,831.24
p91338,175.13
p91339,188.58
p91340,104.82
p91341,337.65
p91342,392.14
p91343,633.64
p91344,660.26
p91345,968.14
p91346,139.96
p91347,449.58
p91348,62.53
p91349,207.50
p91350,422.27
p91351,708.10
p91352,176.52
p91353,0.70
p91354,917.78
p91355,211.61
p91356,951.50
p91357,171.52
p91358,139.44
p91359,673.75
p91360,72.66
p91361,677.61
p91362,535.17
p91363,596.25
p91364,848.07
p91365,775.24
p91366,691.39
p91367,794.19
p91368,149.81
p91369,244.06
p91370,610.02
p91371,253.73
p91372,978.09
p91373,96.07
p91374,274.25
p91375,612.77
p91376,461.38
p91377,716.77
p91378,808.60
p91379,489.28
p91380,906.13
p91381,752.44
p91382,320.86
p91383,28.37
p91384,615.76
p91385,623.55
p91386,229.86
p91387,172.24
p91388,188.02
p91389,985.35
p91390,516.44
p91391,503.81
p91392,230.08
p91393,103.96
p91394,91.00
p91395,414.21
p91396,913.26
p91397,506.50
p91398,280.27
p91399,606.29
p91400,937.16
p91401,992.03
p91402,949.20
p91403,656.74
p91404,81.34
p91405,984.87
p91406,438.09
p91407,852.36
p91408,923.17
p91409,441.90
p91410,421.50
p91411,496.59
p91412,548.32
p91413,67.53
p91414,251.65
p91415,646.98
p91416,769.83
p91417,643.26
p91418,212.15
p91419,408.15
p91420,171.15
p91421,188.63
p91422,610.47
p91423,866.88
p91424,178.65
p91425,105.16
p91426,636.98
p91427,375.80
p91428,93.99
p91429,91.28
p91430,550.10
p91431,798.12
p91432,144.07
p91433,628.54
p91434,100.08
p91435,451.57
p91436,931.51
p91437,257.80
p91438,77.26
p91439,225.20
p91440,507.84
p91441,315.40
p91442,600.03
p91443,527.70
p91444,72.96
p91445,940.86
p91446,380.35
p91447,301.46
p91448,809.10
p91449,449.57
p91450,792.57
p91451,778.58
p91452,295.77
p91453,880.51
p91454,515.06
p91455,165.08
p91456,66.35
p91457,558.59
p91458,307.94
p91459,54.50
p91460,913.53
p91461,297.38
p91462,672.66
p91463,533.72
p91464,492.25
p91465,418.65
p91466,351.35
p91467,567.87
p91468,694.50
p91469,53.57
p91470,647.57
p91471,65.18
p91472,40.43
p91473,580.45
p91474,265.51
p91475,692.61
p91476,271.27
p91477,761.27
p91478,112.93
p91479,492.91
p91480,698.80
p91481,396.89
p91482,488.62
p91483,831.97
p91484,985.46
p91485,395.40
p91486,955.88
p91487,497.09
p91488,981.49
p91489,526.30
p91490,936.89
p91491,942.21
p91492,629.24
p91493,84.29
p91494,414.08
p91495,847.34
p91496,38.38
p91497,297.61
p91498,156.25
p91499,620.56
p91500,800.88
p91501,560.13
p91502,149.36
p91503,264.63
p91504,404.88
p91505,910.89
p91506,881.68
p91507,410.68
p91508,264.51
p91509,273.38
p91510,967.91
p91511,121.85
p91512,188.59
p91513,400.00
p91514,763.98
p91515,260.79
p91516,483.44
p91517,135.93
p91518,894.99
p91519,37.79
p91520,821.30
p91521,67.73
p91522,222.06
p91523,621.07
p91524,923.74
p91525,61.76
p91526,502.68
p91527,720.31
p91528,338.02
p91529,43.69
p91530,680.49
p91531,621.89
p91532,58.54
p91533,713.78
p91534,385.34
p91535,765.21
p91536,633.09
p91537,225.45
p91538,523.17
p91539,802.20
p91540,909.72
p91541,325.91
p91542,850.36
p91543,923.83
p91544,662.58
p91545,766.87
p91546,149.28
p91547,335.65
p91548,826.48
p91549,80.63
p91550,863.01
p91551,519.63
p91552,269.63
p91553,867.27
p91554,931.84
p91555,448.78
p91556,355.56
p91557,307.55
p91558,616.51
p91559,384.54
p91560,497.57
p91561,49.34
p91562,48.16
p91563,76.22
p91564,110.00
p91565,329.85
p91566,713.60
p91567,175.54
p91568,673.04
p91569,218.34
p91570,635.13
p91571,231.58
p91572,568.26
p91573,81.83
p91574,405.31
p91575,22.68
p91576,919.93
p91577,526.24
p91578,79.25
p91579,486.74
p91580,484.37
p91581,93.94
p91582,399.57
p91583,589.40
p91584,674.99
p91585,771.92
p91586,711.31
p91587,589.57
p91588,783.86
p91589,427.43
p91590,467.48
p91591,848.85
p91592,427.93
p91593,215.41
p91594,227.30
p91595,343.98
p91596,433.95
p91597,854.04
p91598,323.56
p91599,174.57
p91600,699.37
p91601,970.61
p91602,666.11
p91603,318.43
p91604,385.72
p91605,521.22
p91606,983.58
p91607,569.77
p91608,241.55
p91609,80.55
p91610,970.16
p91611,867.89
p91612,317.79
p91613,141.15
p91614,746.59
p91615,149.58
p91616,832.41
p91617,481.60
p91618,141.92
p91619,759.63
p91620,257.20
p91621,283.13
p91622,972.55
p91623,526.00
p91624,385.92
p91625,847.93
p91626,657.57
p91627,463.05
p91628,898.81
p91629,937.45
p91630,657.06
p91631,280.56
p91632,455.43
p91633,730.40
p91634,359.74
p91635,291.67
p91636,340.75
p91637,602.27
p91638,163.95
p91639,684.44
p91640,459.43
p91641,973.71
p91642,939.65
p91643,165.32
p91644,766.21
p91645,289.92
p91646,441.61
p91647,215.65
p91648,968.01
p91649,620.00
p91650,737.46
p91651,459.96
p91652,923.13
p91653,407.90
p91654,573.95
p91655,493.86
p91656,133.15
p91657,183.09
p91658,935.45
p91659,694.49
p91660,309.51
p91661,857.21
p91662,578.26
p91663,126.74
p91664,935.19
p91665,525.80
p91666,952.00
p91667,156.01
p91668,164.54
p91669,663.27
p91670,958.06
p91671,264.24
p91672,241.20
p91673,982.45
p91674,67.36
p91675,202.92
p91676,105.77
p91677,719.53
p91678,463.47
p91679,926.58
p91680,803.54
p91681,245.10
p91682,503.34
p91683,322.94
p91684,16.10
p91685,640.63
p91686,749.41
p91687,59.30
p91688,569.26
p91689,830.44
p91690,904.18
p91691,639.21
p91692,303.33
p91693,372.57
p91694,442.55
p91695,233.94
p91696,419.80
p91697,409.87
p91698,664.26
p91699,586.53
p91700,507.57
p91701,49.57
p91702,104.75
p91703,392.05
p91704,557.28
p91705,973.63
p91706,221.27
p91707,259.53
p91708,635.86
p91709,775.57
p91710,590.43
p91711,877.41
p91712,806.20
p91713,538.16
p91714,648.81
p91715,178.91
p91716,321.67
p91717,408.95
p91718,195.78
p91719,702.98
p91720,731.90
p91721,0.78
p91722,292.01
p91723,394.05
p91724,486.97
p91725,487.16
p91726,843.02
p91727,242.90
p91728,377.84
p91729,297.75
p91730,221.48
p91731,174.83
p91732,374.15
p91733,530.24
p91734,461.78
p91735,916.48
p91736,89.42
p91737,526.68
p91738,175.81
p91739,363.27
p91740,466.38
p91741,525.37
p91742,178.55
p91743,442.86
p91744,767.75
p91745,66.53
p91746,559.28
p91747,260.03
p91748,544.05
p91749,887.38
p91750,404.11
p91751,783.69
p91752,328.89
p91753,834.31
p91754,380.02
p91755,513.42
p91756,808.49
p91757,920.64
p91758,235.95
p91759,919.27
p91760,742.98
p91761,0.43
p91762,15.62
p91763,250.23
p91764,508.78
p91765,19.68
p91766,621.68
p91767,321.40
p91768,383.17
p91769,577.67
p91770,897.53
p91771,719.63
p91772,969.70
p91773,488.46
p91774,393.74
p91775,22.18
p91776,268.75
p91777,814.92
p91778,702.11
p91779,551.98
p91780,238.59
p91781,498.52
p91782,244.94
p91783,259.99
p91784,341.50
p91785,954.68
p91786,481.98
p91787,679.04
p91788,256.76
p91789,907.78
p91790,692.38
p91791,719.37
p91792,530.58
p91793,388.30
p91794,500.42
p91795,662.23
p91796,447.16
p91797,25.90
p91798,603.29
p91799,512.66
p91800,570.61
p91801,83.37
p91802,460.10
p91803,105.22
p91804,977.47
p91805,921.63
p91806,275.21
p91807,28.41
p91808,973.74
p91809,503.11
p91810,577.21
p91811,509.01
p91812,669.90
p91813,930.35
p91814,757.30
p91815,96.72
p91816,430.66
p91817,919.35
p91818,566.08
p91819,547.51
p91820,173.37
p91821,215.81
p91822,475.41
p91823,179.26
p91824,932.34
p91825,565.06
p91826,403.28
p91827,558.06
p91828,470.16
p91829,714.99
p91830,486.31
p91831,843.65
p91832,208.20
p91833,202.64
p91834,649.59
p91835,131.16
p91836,685.35
p91837,337.07
p91838,924.11
p91839,389.83
p91840,647.32
p91841,746.86
p91842,99.98
p91843,924.02
p91844,562.21
p91845,100.28
p91846,125.84
p91847,332.61
p91848,848.18
p91849,471.22
p91850,209.20
p91851,578.12
p91852,711.19
p91853,396.22
p91854,24.95
p91855,497.52
p91856,387.65
p91857,243.24
p91858,618.64
p91859,602.41
p91860,525.83
p91861,866.90
p91862,563.45
p91863,524.77
p91864,295.18
p91865,894.64
p91866,895.20
p91867,397.75
p91868,498.14
p91869,647.75
p91870,160.41
p91871,67.22
p91872,70.98
p91873,874.60
p91874,169.77
p91875,593.20
p91876,415.22
p91877,430.57
p91878,427.78
p91879,254.17
p91880,971.21
p91881,793.36
p91882,216.53
p91883,327.48
p91884,398.24
p91885,766.39
p91886,128.18
p91887,600.81
p91888,194.79
p91889,184.08
p91890,559.13
p91891,747.83
p91892,753.66
p91893,137.61
p91894,111.25
p91895,28.81
p91896,42.27
p91897,258.46
p91898,973.16
p91899,225.26
p91900,703.36
p91901,991.86
p91902,967.75
p91903,688.53
p91904,431.30
p91905,429.36
p91906,274.23
p91907,893.81
p91908,287.78
p91909,917.07
p91910,275.96
p91911,153.89
p91912,197.35
p91913,338.07
p91914,788.95
p91915,719.75
p91916,98.58
p91917,500.05
p91918,550.02
p91919,992.88
p91920,155.62
p91921,787.86
p91922,238.16
p91923,504.38
p91924,19.42
p91925,106.20
p91926,248.84
p91927,387.36
p91928,573.76
p91929,676.32
p91930,21.40
p91931,690.41
p91932,753.86
p91933,866.14
p91934,975.03
p91935,96.79
p91936,870.72
p91937,163.03
p91938,905.46
p91939,152.76
p91940,325.54
p91941,723.41
p91942,946.68
p91943,719.61
p91944,428.49
p91945,323.10
p91946,577.52
p91947,613.73
p91948,856.48
p91949,196.46
p91950,903.08
p91951,50.54
p91952,925.60
p91953,180.82
p91954,34.59
p91955,136.69
p91956,907.42
p91957,701.04
p91958,95.75
p91959,691.64
p91960,806.39
p91961,679.15
p91962,339.72
p91963,867.48
p91964,748.71
p91965,149.57
p91966,547.06
p91967,865.78
p91968,967.43
p91969,39.70
p91970,589.57
p91971,974.99
p91972,528.68
p91973,506.42
p91974,884.37
p91975,646.19
p91976,286.04
p91977,522.65
p91978,764.63
p91979,415.82
p91980,849.98
p91981,380.13
p91982,215.78
p91983,40.43
p91984,240.66
p91985,19.95
p91986,675.56
p91987,655.82
p91988,248.12
p91989,267.61
p91990,755.50
p91991,698.86
p91992,822.54
p91993,116.79
p91994,875.59
p91995,295.18
p91996,966.86
p91997,939.08
p91998,835.18
p91999,735.01
p92000,666.34
p92001,216.53
p92002,699.97
p92003,86.80
p92004,534.29
p92005,229.66
p92006,311.63
p92007,650.45
p92008,142.68
p92009,82.94
p92010,930.36
p92011,464.12
p92012,984.89
p92013,689.94
p92014,236.16
p92015,688.63
p92016,538.28
p92017,918.50
p92018,478.47
p92019,151.05
p92020,746.05
p92021,531.25
p92022,430.30
p92023,723.13
p92024,516.55
p92025,971.71
p92026,185.97
p92027,443.75
p92028,465.07
p92029,493.80
p92030,985.41
p92031,798.58
p92032,889.88
p92033,424.29
p92034,928.28
p92035,801.46
p92036,853.90
p92037,745.99
p92038,727.72
p92039,286.58
p92040,377.97
p92041,423.78
p92042,242.18
p92043,884.74
p92044,351.15
p92045,43.33
p92046,374.69
p92047,113.76
p92048,912.78
p92049,227.71
p92050,382.54
p92051,829.42
p92052,958.07
p92053,621.19
p92054,582.74
p92055,736.34
p92056,220.27
p92057,885.30
p92058,104.80
p92059,417.03
p92060,476.00
p92061,348.11
p92062,665.46
p92063,432.49
p92064,489.54
p92065,141.21
p92066,697.93
p92067,655.64
p92068,136.04
p92069,27.25
p92070,448.51
p92071,526.28
p92072,125.70
p92073,951.49
p92074,895.10
p92075,111.48
p92076,93.01
p92077,235.27
p92078,62.55
p92079,541.62
p92080,242.14
p92081,899.62
p92082,588.62
p92083,857.72
p92084,662.17
p92085,30.24
p92086,778.05
p92087,685.83
p92088,357.70
p92089,895.28
p92090,938.73
p92091,799.42
p92092,361.21
p92093,30.67
p92094,162.24
p92095,652.21
p92096,828.52
p92097,170.66
p92098,294.70
p92099,719.61
p92100,923.99
p92101,526.41
p92102,38.83
p92103,192.42
p92104,127.84
p92105,969.66
p92106,570.59
p92107,446.96
p92108,496.60
p92109,635.08
p92110,580.73
p92111,832.70
p92112,392.92
p92113,543.91
p92114,171.79
p92115,171.73
p92116,895.37
p92117,484.29
p92118,429.97
p92119,110.15
p92120,832.39
p92121,580.95
p92122,650.55
p92123,243.92
p92124,882.85
p92125,472.12
p92126,752.90
p92127,239.37
p92128,265.36
p92129,22.68
p92130,153.69
p92131,17.98
p92132,810.29
p92133,890.24
p92134,319.61
p92135,782.21
p92136,668.43
p92137,189.97
p92138,619.52
p92139,707.90
p92140,905.56
p92141,265.98
p92142,79.51
p92143,442.56
p92144,939.01
p92145,694.47
p92146,845.91
p92147,838.53
p92148,365.21
p92149,150.45
p92150,315.58
p92151,327.61
p92152,391.36
p92153,681.23
p92154,580.75
p92155,813.00
p92156,323.40
p92157,709.65
p92158,269.50
p92159,517.32
p92160,671.90
p92161,760.27
p92162,781.43
p92163,871.47
p92164,211.53
p92165,270.20
p92166,192.11
p92167,157.67
p92168,660.57
p92169,196.31
p92170,88.99
p92171,209.71
p92172,421.89
p92173,428.31
p92174,262.30
p92175,251.32
p92176,113.17
p92177,127.67
p92178,826.98
p92179,617.57
p92180,882.11
p92181,554.96
p92182,708.55
p92183,228.99
p92184,105.65
p92185,810.19
p92186,33.55
p92187,585.38
p92188,662.88
p92189,813.97
p92190,24.81
p92191,977.03
p92192,785.70
p92193,0.09
p92194,76.76
p92195,289.38
p92196,958.83
p92197,344.38
p92198,809.02
p92199,397.48
p92200,118.95
p92201,824.92
p92202,487.35
p92203,217.17
p92204,372.92
p92205,996.51
p92206,489.57
p92207,424.95
p92208,737.48
p92209,395.68
p92210,686.51
p92211,545.28
p92212,177.22
p92213,395.91
p92214,830.75
p92215,478.36
p92216,158.91
p92217,196.56
p92218,220.14
p92219,246.01
p92220,183.27
p92221,828.31
p92222,735.91
p92223,759.61
p92224,259.64
p92225,442.35
p92226,631.15
p92227,57.14
p92228,358.32
p92229,627.60
p92230,561.55
p92231,706.73
p92232,665.08
p92233,985.80
p92234,740.03
p92235,639.38
p92236,270.19
p92237,205.63
p92238,324.45
p92239,521.90
p92240,692.50
p92241,577.40
p92242,934.41
p92243,67.20
p92244,107.53
p92245,307.65
p92246,673.63
p92247,153.69
p92248,122.24
p92249,326.67
p92250,877.69
p92251,149.99
p92252,414.87
p92253,850.78
p92254,777.70
p92255,242.82
p92256,895.64
p92257,178.25
p92258,746.14
p92259,223.52
p92260,29.48
p92261,916.91
p92262,84.53
p92263,805.41
p92264,806.25
p92265,326.89
p92266,320.71
p92267,621.41
p92268,943.49
p92269,95.29
p92270,616.50
p92271,491.64
p92272,988.10
p92273,219.72
p92274,35.21
p92275,270.15
p92276,204.18
p92277,491.11
p92278,257.87
p92279,128.25
p92280,512.86
p92281,496.29
p92282,387.72
p92283,225.34
p92284,507.99
p92285,555.57
p92286,932.90
p92287,535.21
p92288,83.58
p92289,550.79
p92290,266.40
p92291,258.09
p92292,930.87
p92293,793.67
p92294,358.99
p92295,371.05
p92296,221.18
p92297,303.36
p92298,372.82
p92299,615.56
p92300,674.70
p92301,535.22
p92302,952.15
p92303,21.02
p92304,187.09
p92305,832.59
p92306,371.19
p92307,335.59
p92308,357.46
p92309,514.50
p92310,84.11
p92311,874.08
p92312,735.43
p92313,270.00
p92314,448.98
p92315,614.99
p92316,113.32
p92317,249.91
p92318,526.08
p92319,404.67
p92320,213.43
p92321,125.10
p92322,521.95
p92323,820.28
p92324,998.34
p92325,365.18
p92326,178.27
p92327,180.67
p92328,859.99
p92329,828.92
p92330,464.99
p92331,938.66
p92332,703.69
p92333,658.42
p92334,589.82
p92335,84.26
p92336,366.93
p92337,834.86
p92338,846.73
p92339,842.13
p92340,537.72
p92341,779.18
p92342,477.26
p92343,648.62
p92344,427.02
p92345,938.04
p92346,577.00
p92347,626.08
p92348,176.53
p92349,274.57
p92350,687.86
p92351,101.73
p92352,60.40
p92353,609.34
p92354,653.38
p92355,633.02
p92356,651.59
p92357,9.90
p92358,914.94
p92359,306.17
p92360,557.54
p92361,292.43
p92362,11.81
p92363,858.01
p92364,652.59
p92365,197.65
p92366,241.10
p92367,122.78
p92368,794.94
p92369,286.35
